source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd
,0,141.6464,-36.86350000000001,other_deposit,,Douglas - Acapulco,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon",157.97476196289062,25.013678,478.4403
,0,145.6568277908674,-25.544217099019107,blank_area,GA.GeologicProvince.529302,,,,,39.66807556152344,-275.6302,-15.22063
,0,116.5583,-22.3719,other_deposit,,Bourne - Serpentine,mineral deposit,WA,Iron,89.23674774169922,-223.65666,-2489.5413
Chicane,1,147.42141320807536,-34.257474062825395,positive,,,,,,258.36553955078125,20.530573,2054.6157
,0,124.79271849403268,-26.086618848593464,blank_area,GA.GeologicProvince.22115,,,,,-135.25949096679688,-517.0671,-229.22604
,0,122.85057309612024,-24.61602198721655,blank_area,GA.GeologicProvince.466893,,,,,-286.5710754394531,-676.86664,177.94183
Mt. Leslie,1,140.19479205206022,-20.337454356070666,positive,,,,,,505.02490234375,314.34042,2326.763
Moonmera,1,150.38217730640798,-23.587074513529664,positive,,,,,,309.7618103027344,220.28906,-4315.94
Central Cowal,1,147.4662278643833,-33.63857105073065,positive,,,,,,169.1833038330078,-52.805958,560.00775
Endeavour 39 (E39),1,147.3527198977468,-33.699571319445866,positive,,,,,,34.39197540283203,-182.42,-3256.8599
,0,120.6066,-30.16450000000001,other_deposit,,WABMINES CDS48750,mineral deposit,WA,Gravel,-92.13632202148438,-461.11743,6453.2065
,0,137.37794999985678,-21.14796679624061,blank_area,GA.GeologicProvince.468041,,,,,13.830039024353027,-132.57317,3356.6907
,0,137.4029,-33.19609999999998,other_deposit,,BLACKBUSH,DEPOSIT,SA,"Uranium, Uranium oxide",-223.06190490722656,-315.0203,-7046.9873
,0,115.5524,-22.779699999999973,other_deposit,,Kilba Well - Mt Alexander Tungsten,Deposit - Unspecified,WA,"Tungsten trioxide (wolframite), Tungsten",89.5980224609375,-46.44001,-262.65796
,0,131.19958355983147,-22.15745764119115,blank_area,GA.GeologicProvince.467256,,,,,-438.0771179199219,-930.3111,-588.15735
,0,115.0975,-22.55099999999998,other_deposit,,Bennet Well Channel,mineral deposit,WA,Uranium,130.07838439941406,57.824955,202.24744
,0,116.2135,-22.14870000000002,other_deposit,,Cardo Bore North West,mineral deposit,WA,"Unspecified/Unknown, Magnesia (magnesium oxide), Manganese, Phosphorus, Sulphur, Alumina, Iron",259.779052734375,46.877125,-745.11755
,0,134.36584275484455,-23.70084506447096,blank_area,GA.GeologicProvince.22078,,,,,-549.6920166015625,-1025.4564,-956.136
Anabama Hill,1,140.21199211150685,-32.72726186726893,positive,,,,,,-180.59100341796875,-413.14697,-3679.8735
,0,119.9046,-22.43919999999996,other_deposit,,Roy Hill 1 Years 6-10 North,mineral deposit,WA,"Iron, Manganese",-350.38897705078125,-748.6393,-1102.428
Limonite Hill,1,150.64374941147716,-23.66574897710136,positive,,,,,,200.4242401123047,104.77954,-1975.298
Mount Darcy,1,143.27811355324468,-18.22635356542016,positive,,,,,,23.675443649291992,-217.98228,-2218.4094
,0,132.0883,-30.102200000000007,other_deposit,,BURDUNGA,DEPOSIT,SA,Coal - undifferentiated,117.92631530761719,-40.833305,553.5098
,0,118.6333,-21.245600000000017,other_deposit,,Stannum (45),mineral deposit,WA,"Tin, Tantalum, Niobium, Lepidolite, Tin oxide/cassiterite",-501.857421875,-675.25433,-1225.232
,0,138.37859927341597,-25.53309700266695,blank_area,GA.GeologicProvince.529551,,,,,-87.52506256103516,-123.75282,-23.60503
,0,130.05793448249952,-18.75859672361207,blank_area,GA.GeologicProvince.467226,,,,,214.0110626220703,-126.384224,1111.5898
,0,152.4019,-27.04600000000001,other_deposit,,BRISBANE RIVER (NESTHAVEN),OPERATING MINE,QLD,Gravel,391.9430236816406,173.63445,-864.5071
Ruddygore,1,144.50382111469742,-17.13509551238917,positive,,,,,,266.3575134277344,-82.98358,-567.71674
Copper Hill,1,148.86130844243343,-33.059069228705326,positive,,,,,,219.5191192626953,-252.39587,-859.2218
,0,115.45069999999998,-34.296,other_deposit,,Governor Broome South Extended,mineral deposit,WA,"Leucoxene, Unspecified/Unknown, Heavy minerals, Ilmenite, Rutile, Zircon, Garnet",-411.6047668457031,-368.44574,1227.1974
,0,145.99226523969796,-21.50440996665842,blank_area,GA.GeologicProvince.20489,,,,,219.55007934570312,-41.39989,-401.2262
,0,136.9727,-35.03020000000001,other_deposit,,CARRIBIE NO.1,MINE,SA,"Dolomite, Limestone",75.42119598388672,79.93759,-1678.662
,0,143.9542,-25.303,other_deposit,,MERIBAH,OPERATING MINE,QLD,Opal,-108.05001831054688,-310.3354,-700.4724
,0,116.1395,-34.19290000000001,other_deposit,,Manjimup Quartzite,mineral deposit,WA,"Quartzite, Dimension stone, Quartz - undifferentiated",262.7343444824219,142.22366,1017.40405
,0,118.8476,-26.89370000000001,other_deposit,,Hillview,mineral deposit,WA,"Uranium oxide, Uranium",-500.5421447753906,-931.65247,-1764.651
,0,142.38658710075867,-25.703583989757565,blank_area,GA.GeologicProvince.529511,,,,,-114.26995849609375,-229.44455,-147.476
,0,146.89690658896177,-21.94290816339187,blank_area,GA.GeologicProvince.559189,,,,,383.4230651855469,174.85796,447.92603
Homer,1,147.30540831793806,-34.21922439387106,positive,,,,,,234.55264282226562,4.358168,335.32858
,0,135.2260222240201,-18.603649547717907,blank_area,GA.GeologicProvince.468269,,,,,86.02368927001953,-99.58761,1346.3938
,0,143.607,-37.41340000000002,other_deposit,,Quarry,mineral deposit,VIC,Granite,-83.10063171386719,-350.432,-2117.9146
Mount Angelo,1,127.51142101460876,-18.432615203811245,positive,,,,,,142.7477569580078,-179.1687,-257.99203
,0,149.1209,-23.547200000000004,other_deposit,,BLACKHILL,OPERATING MINE,QLD,Unspecified/Unknown,118.39909362792969,-47.25088,-704.28955
,0,141.39609104501545,-25.664887968815304,blank_area,GA.GeologicProvince.529551,,,,,18.10553550720215,-86.05188,855.9376
,0,142.052882578542,-25.595192697462945,blank_area,GA.GeologicProvince.529302,,,,,-57.96610641479492,-171.43562,671.63153
,0,149.6177251796297,-26.019769176666443,blank_area,GA.GeologicProvince.20489,,,,,52.01852798461914,-214.49413,-46.819714
,0,141.1437,-37.39469999999999,other_deposit,,Dergholm,mineral deposit,VIC,Granite,130.05247497558594,66.379845,2489.517
,0,126.13738660264735,-28.85741413849208,blank_area,GA.GeologicProvince.22115,,,,,-365.4303283691406,-611.4093,-567.1663
,0,145.3283,-19.05650000000002,other_deposit,,CHRISTMAS CREEK LIMESTONE,OPERATING MINE,QLD,"Limestone, Agricultural Lime, Aggregate - undifferentiated",346.97625732421875,-68.63264,-535.6757
,0,130.40001848379242,-26.70362188353858,blank_area,GA.GeologicProvince.466901,,,,,148.4526824951172,-344.73645,-15.997752
,0,120.5757,-29.697299999999977,other_deposit,,Wonder Well - Menzies Emerald,mineral deposit,WA,"Beryl - emerald, Beryl - undifferentiated, Topaz",-299.1600646972656,-672.9084,-3601.4946
,0,125.28333506105685,-15.165468381336469,blank_area,GA.GeologicProvince.468269,,,,,198.26023864746094,84.44736,195.39145
Caravel (Bindi and Dasher),1,116.60143282576055,-30.956907693874864,positive,,,,,,-51.18168258666992,-277.3312,124.30983
,0,136.67906614056332,-22.45535167585368,blank_area,GA.GeologicProvince.467256,,,,,55.28060531616211,-190.10701,-247.23834
,0,143.9275041028232,-32.56721652227505,blank_area,GA.GeologicProvince.530359,,,,,-96.0596694946289,-178.47389,1960.5901
,0,120.9938,-30.554600000000047,other_deposit,,WABMINES AMB2162,mineral deposit,WA,Gravel,-143.20664978027344,-500.15695,2556.0676
Veedas,1,147.98214604881775,-32.88688518980407,positive,,,,,,142.5562286376953,-121.71091,-775.9014
,0,115.77509999999998,-30.89789999999997,other_deposit,,Rowes Road Lot 3 Yatharoo \ JAV Brown,mineral deposit,WA,Gravel,-1209.6282958984375,-1309.3042,-5106.2827
,0,130.5238998852798,-20.12602052264438,blank_area,GA.GeologicProvince.22109,,,,,12.57914924621582,-302.1217,535.0975
,0,115.8612,-29.506399999999942,other_deposit,,Three Springs Group,mineral deposit,WA,Talc,-130.1813201904297,-346.9716,-1378.5565
Brazen,1,148.0706390396959,-32.92852295012789,positive,,,,,,113.93621826171875,-178.2061,-2953.5432
,0,139.0695,-32.879299999999986,other_deposit,,T. WARD,MINE,SA,Ochre,238.7464141845703,-71.290344,-364.37314
,0,139.609,-35.344299999999954,other_deposit,,YARRAWONGA,deposit,SA,Coal - undifferentiated,159.76991271972656,116.25389,-304.69403
Coppin Gap (Spinifex Ridge),1,120.13548622186347,-20.887926705104995,positive,,,,,,159.4234161376953,19.90669,1978.9384
Briggs,1,150.72775942548716,-24.00095017809206,positive,,,,,,245.98867797851562,73.481834,-2163.9575
,0,122.32545076559316,-20.901444900662167,blank_area,GA.GeologicProvince.466206,,,,,187.26846313476562,-31.98084,-534.0602
,0,129.1422565565865,-23.83262721658636,blank_area,GA.GeologicProvince.364772,,,,,-392.42431640625,-811.59674,3696.6562
,0,133.7604331243678,-25.22597536345781,blank_area,GA.GeologicProvince.466901,,,,,-449.2764892578125,-788.6819,-870.96967
Marsden,1,147.53191270699168,-33.736869443977206,positive,,,,,,153.2174835205078,-78.79961,185.2231
Mount Abbot,1,147.94309720706954,-20.202309472288658,positive,,,,,,129.65737915039062,1.6640439,-3781.0925
,0,132.95786531607993,-21.03484422380998,blank_area,GA.GeologicProvince.467256,,,,,252.45529174804688,-132.64618,1848.3972
,0,124.1588,-27.713700000000017,other_deposit,,Great Central Road Gravel 4,mineral deposit,WA,Gravel,-175.66746520996094,-544.5453,469.31845
,0,116.8631,-31.629800000000035,other_deposit,,Clydesdale Rd Lot 10683 Grass Valley,mineral deposit,WA,Gravel,-109.21031188964844,-329.8135,-1201.2054
Gibraltar Rock,1,152.42281492007876,-26.16884233842544,positive,,,,,,284.7505187988281,112.783,693.9067
,0,129.0696457604764,-24.87734064234833,blank_area,GA.GeologicProvince.466901,,,,,-147.1378173828125,-644.267,28.930239
,0,116.067,-24.543200000000017,other_deposit,,Yinnietharra / Woodman (70),mineral deposit,WA,"Mica, Beryl - undifferentiated",-87.98573303222656,-355.173,788.5815
,0,132.97921944933108,-23.64593102172149,blank_area,GA.GeologicProvince.364772,,,,,-717.6241455078125,-1287.1959,-3171.337
,0,116.2745,-28.69199999999998,other_deposit,,TXP1274,mineral deposit,WA,Iron,-36.72939682006836,-321.87167,4010.6602
,0,138.5776,-31.26940000000004,other_deposit,,MOUNT HAYWARD,MINE,SA,Barite,216.052001953125,-10.409584,1222.3579
Halls Creek (Bommie deposit),1,127.5139560478055,-18.422457772729217,positive,,,,,,144.39120483398438,-174.51126,-170.69528
,0,138.1992,-35.523500000000006,other_deposit,,RAPID BAY,MINE,SA,Alunite,186.77203369140625,160.68336,891.57886
,0,142.7676563814698,-20.185021051924416,blank_area,GA.GeologicProvince.529302,,,,,114.93060302734375,-92.51009,11.171908
,0,124.7562,-17.39160000000002,other_deposit,,Mt North Creek 1,mineral deposit,WA,"Gravel, Bush rock, Sand - undifferentiated",196.0120849609375,79.5531,-1771.0657
Waitara,1,148.79107586742907,-21.80013759729253,positive,,,,,,397.3291015625,211.92784,263.21014
,0,118.69,-20.42620000000004,other_deposit,,Pilbara Area Group / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Sand - undifferentiated, Gravel",-337.8840637207031,-384.86475,-2128.4072
Mount Abbot,1,147.94414230587444,-20.17378625216692,positive,,,,,,148.51773071289062,42.083973,-1491.4338
,0,138.7756,-31.42709999999997,other_deposit,,HOWARDS,MINE,SA,Barite,247.9620819091797,2.8137183,1388.8622
,0,121.2328,-21.81689999999998,other_deposit,,Woodie Woodie South,mineral deposit,WA,Manganese,-92.62305450439453,-370.72925,726.7011
,0,146.94068529487473,-23.28904829459396,blank_area,GA.GeologicProvince.20489,,,,,270.0480651855469,-35.55387,-376.25177
Cullingarai,1,147.39683251146803,-34.207177479925654,positive,,,,,,281.65362548828125,48.653534,2760.0886
,0,136.73599236968008,-26.66596033026489,blank_area,GA.GeologicProvince.529302,,,,,-79.8368148803711,-121.73593,-69.50665
,0,122.15591674283804,-26.092642302334475,blank_area,GA.GeologicProvince.464632,,,,,-244.43377685546875,-662.9821,89.08869
,0,119.3822,-21.45179999999997,other_deposit,,Cooglegong Creek North 1,mineral deposit,WA,Tin,-307.33489990234375,-579.1108,-4223.399
,0,137.1543,-33.008599999999966,other_deposit,,IRON BARON,MINE,SA,Iron,-17.225818634033203,-144.45616,-1973.873
,0,118.7617,-22.3655,other_deposit,,Koodaideri Detritals - Western,mineral deposit,WA,Iron,-446.7890319824219,-902.6356,-1991.4471
,0,145.6081868891017,-23.75329847528417,blank_area,GA.GeologicProvince.529302,,,,,124.68667602539062,-150.4911,623.158
Mount Cannindah,1,151.27716064583322,-24.67093482346472,positive,,,,,,242.74148559570312,27.93846,-1040.582
,0,120.57819999999998,-27.422700000000024,other_deposit,,Six Mile Well - Mt Keith Satellite,mineral deposit,WA,Nickel,-104.61717224121094,-545.6186,3817.1973
,0,148.7703,-20.844700000000024,other_deposit,,STODDARTS,OPERATING MINE,QLD,Unspecified/Unknown,354.278076171875,226.64534,-256.57593
,0,120.5008,-27.157999999999976,other_deposit,,Mt Keith Gravel,mineral deposit,WA,Gravel,-170.43453979492188,-604.61725,2912.6575
,0,116.03149999999998,-32.03929999999995,other_deposit,,Orange Grove / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Gravel, Aggregate - coarse",-251.01284790039062,-305.36234,5406.0933
Kangaroo Hill,1,147.3747579580898,-34.10715687374901,positive,,,,,,305.04351806640625,76.95199,2597.6401
,0,135.20060073250508,-15.71152227698985,blank_area,GA.GeologicProvince.529556,,,,,175.76829528808594,96.3333,-557.0894
,0,143.8990777792688,-28.54999466084401,blank_area,GA.GeologicProvince.529801,,,,,-35.01262664794922,-165.38347,-693.2519
Calliope,1,151.2860968947949,-24.02339778744133,positive,,,,,,276.7162780761719,195.79681,-616.88293
,0,142.94049006797667,-29.14734734359043,blank_area,GA.GeologicProvince.20489,,,,,-50.54656219482422,-143.33487,507.31467
,0,117.3352,-31.03070000000003,other_deposit,,Lake Cowcowing South / Cockburn,mineral deposit,WA,Gypsum,-110.5298080444336,-375.66928,-22.986658
,0,135.93158660036522,-26.81852015745905,blank_area,GA.GeologicProvince.20489,,,,,-238.91070556640625,-319.64746,-326.18387
,0,116.4635,-21.94920000000001,other_deposit,,Bungaroo Creek Trial Pit,mineral deposit,WA,"Phosphorus, Iron",-206.5849151611328,-454.87866,-3547.5842
,0,137.929,-32.487399999999944,other_deposit,,C.H. BAIRSTOW,MINE,SA,Barite,-64.03199768066406,-244.16376,1017.7031
Mount Darcy,1,143.23491909714772,-18.23759426935043,positive,,,,,,29.40464210510254,-201.17459,-3054.9133
,0,131.97952310142065,-29.216021380074785,blank_area,GA.GeologicProvince.22115,,,,,28.011568069458008,-171.45618,1168.7992
,0,120.5183,-29.03770000000001,other_deposit,,WABMINES TCL4495,mineral deposit,WA,Gravel,-297.3079528808594,-673.70465,-760.0159
Central Cowal,1,147.45393954464154,-33.660311002415014,positive,,,,,,174.1754150390625,-48.30391,1220.0642
,0,129.96253979012494,-24.14761235353701,blank_area,GA.GeologicProvince.466901,,,,,-698.63818359375,-1149.4769,-2372.6865
Moonmera,1,150.40213480621918,-23.57633461513637,positive,,,,,,295.3854064941406,197.97075,-3981.2183
,0,114.90099999999998,-28.947200000000024,other_deposit,,Criddle Rd Lot 3745 Walkaway / Lenane,mineral deposit,WA,Gravel,111.76140594482422,30.59833,1356.2499
,0,116.9365,-28.8515,other_deposit,,Shine,mineral deposit,WA,"Alumina, Unspecified/Unknown, Magnesia (magnesium oxide), Phosphorus, Sulphur, Titanium dioxide, Iron, Magnetite",-134.78013610839844,-429.4778,1950.0508
Chicane,1,147.4201800962794,-34.20299387623025,positive,,,,,,261.3291931152344,22.421005,2301.3442
,0,116.0299,-32.38200000000003,other_deposit,,Scrivener Rd Serpentine / Shire,mineral deposit,WA,Gravel,-27.948549270629883,-137.29906,2845.603
Dogwood,1,147.96893205956454,-37.595812105987605,positive,,,,,,233.86224365234375,-50.2801,1096.828
Ridgeway,1,148.96682329837188,-33.42660210941765,positive,,,,,,358.8869934082031,-158.87956,2186.3025
Gibraltar Rock,1,152.41050200815366,-26.15400780487623,positive,,,,,,244.01632690429688,71.40982,-1249.79
Cadia Hill-Cadia Quarry,1,149.00312456901096,-33.453329213340645,positive,,,,,,340.49859619140625,-181.9937,403.931
Chinaman Creek,1,151.6179290893921,-25.246790429333046,positive,,,,,,282.4566345214844,81.36318,-1187.7601
Temora Group (porphyry),1,147.4646508553164,-34.3197769626852,positive,,,,,,241.36097717285156,-2.7299776,2963.292
,0,115.9285,-34.442200000000014,other_deposit,,Green Road Lot 246 Channybearup,mineral deposit,WA,"Gravel, Sand - undifferentiated",168.927001953125,159.27826,1765.7328
,0,137.29237117819008,-24.843024768131325,blank_area,GA.GeologicProvince.529549,,,,,7.474892616271973,-84.53449,-351.4157
,0,118.6624784101788,-29.464654589760872,blank_area,GA.GeologicProvince.464632,,,,,-201.6093292236328,-569.12244,-684.1263
,0,143.08977739573305,-22.00477461965884,blank_area,GA.GeologicProvince.550790,,,,,139.42576599121094,-51.653934,1295.2273
,0,125.73236579096762,-22.64773790439762,blank_area,GA.GeologicProvince.468269,,,,,-330.8017578125,-646.9476,-1037.1914
,0,115.198,-29.77290000000005,other_deposit,,Ellengail,mineral deposit,WA,"Rutile, Unspecified/Unknown, Heavy minerals, Ilmenite, Zircon, Leucoxene",-636.3176879882812,-685.00256,-2287.5393
,0,139.12584228768256,-23.60178271868036,blank_area,GA.GeologicProvince.529302,,,,,223.7100830078125,113.9847,402.66684
,0,131.19658771590812,-21.324725884126057,blank_area,GA.GeologicProvince.468269,,,,,120.40916442871094,-293.44806,2549.6086
,0,136.3413,-33.85240000000006,other_deposit,,BATES,DEPOSIT,SA,Gypsum,100.14828491210938,24.458122,-765.34436
,0,123.5009867496768,-25.29204771924661,blank_area,GA.GeologicProvince.466902,,,,,-358.1201171875,-753.5572,-509.4298
Titov,1,146.68129196883334,-20.022026956701385,positive,,,,,,418.27447509765625,217.56297,2638.6406
,0,138.65561636575964,-23.23487352955156,blank_area,GA.GeologicProvince.364771,,,,,43.15764236450195,-87.81668,-297.3235
,0,134.0272,-27.66599999999996,other_deposit,,ETHEL WELL,DEPOSIT,SA,Limestone,66.49241638183594,-176.31546,-108.25843
Mount Cannindah,1,151.2798185259275,-24.653027834437925,positive,,,,,,239.4048309326172,26.674911,-1442.4106
Allendale,1,148.18514175331734,-32.537084395183555,positive,,,,,,224.00527954101562,-52.97098,56.64798
,0,119.74800000000002,-32.09259999999999,other_deposit,,Earl Grey Lithium Mine Pit,mineral deposit,WA,"Iron, Lithium oxide, Lithium",45.50775146484375,-295.78763,3202.0833
Mt. Leslie,1,140.1686120306358,-20.320659181519524,positive,,,,,,494.83929443359375,299.68405,917.47894
,0,131.02131396870055,-18.9746440312097,blank_area,GA.GeologicProvince.468269,,,,,13.368342399597168,-247.76015,-551.74
,0,131.44973197887353,-17.84879220434581,blank_area,GA.GeologicProvince.468269,,,,,119.82586669921875,-76.97118,701.78326
,0,117.6151,-34.515899999999995,other_deposit,,Kendenup Graphite,mineral deposit,WA,Graphite,-21.055131912231445,-136.07518,-18.793316
,0,138.9713,-30.043899999999983,other_deposit,,RIECKS,DEPOSIT,SA,"Clay, Kaolin",144.05450439453125,-30.850052,-46.979122
